Time,L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,L_Cmd,R_Cmd
11.549473285675049,29.62588989,0.89218552,1.57791126605598,-113.72052041328,-0.492078282085393,1.2896668501505095
11.579755306243896,29.63662062,0.32208418,-1.53292548587124,-113.408181012054,-0.45545212224919673,1.284687328494603
11.609961986541748,29.63257969,-0.24378717,-4.35395839733255,-112.885742610291,-0.42035152793063235,1.2789862628161388
11.639820098876953,29.61372518,-0.80755793,-6.88512619858196,-112.144676522368,-0.38683819321056495,1.272480862667145
11.670583248138428,29.57983997,-1.36812954,-9.12779425363896,-111.179685349466,-0.35496665819374706,1.2650924553963068
11.694555521011353,29.56755158,-1.88224782,-11.0847757672251,-109.988773274737,-0.3247828709269172,1.2567477185208766
11.718716144561768,29.48486557,-2.45154884,-12.7603535071238,-108.573234234077,-0.29632859857990385,1.2473743319207236
11.742480278015137,29.41788418,-2.9900019,-14.1602956374188,-106.937556531057,-0.26964392752337574,1.2369057624411912
11.766302108764648,29.32906421,-3.53071485,-15.2918588435826,-105.089244113655,-0.24476149824306168,1.2252804969149993
11.796766519546509,29.24103412,-4.0542805,-16.1637720673486,-103.038556510826,-0.22169968719501765,1.2124393015662276
11.827844381332397,29.14334708,-4.57156404,-16.7861949080398,-100.798171360509,-0.20046551025225973,1.1983330361815
11.85717511177063,29.04896083,-5.07184744,-17.1706460687064,-98.3827755290976,-0.18106301696419821,1.182935531148957
11.881076097488403,28.92822854,-5.58584615,-17.3298990548794,-95.808592993976,-0.16349139985335961,1.1662524763698277
11.910369157791138,28.82865568,-6.06091066,-17.2778445500319,-93.0928598526188,-0.14773151584899816,1.1483171201222604
11.939749956130981,28.72824286,-6.52679992,-17.029321345907,-90.2532589567642,-0.13373825881713883,1.1291794609207126
11.968980073928833,28.63462012,-6.97582326,-16.5999202214419,-87.307328653061,-0.12144448616760191,1.1088972965327304
11.998250007629395,28.54636628,-7.40943949,-16.0057675421083,-84.2718618152366,-0.11076999328993493,1.087532018193991
12.0278902053833,28.46715718,-7.8256324,-15.2632973978348,-81.1623126773072,-0.10162866177182334,1.0651480265697806
12.056241989135742,28.39628862,-8.22388605,-14.3890226374663,-77.9922298170109,-0.09392544353712136,1.0418019091166943
12.084794044494629,28.33629831,-8.60327012,-13.3993160561191,-74.7727339129941,-0.08754028404120494,1.0174999466123837
12.114097118377686,28.28412905,-8.96482494,-12.3102131639665,-71.5120585638921,-0.08231858399601664,0.9921705853598604
12.143542289733887,28.24052438,-9.30738757,-11.1372473733173,-68.2151714726188,-0.07808994534442809,0.9657199725156236
12.173406600952148,28.203929,-9.63167671,-9.89532710021967,-64.8834916493418,-0.07469945722636225,0.938102794296589
12.203041076660156,28.17663499,-9.93573773,-8.59866225506736,-61.514715993461,-0.07202530371126042,0.9093373457576981
12.232540845870972,28.15506192,-10.22105205,-7.26074500373921,-58.1027657118423,-0.069977178911532,0.8794953842486726
12.25840449333191,28.13934432,-10.48715921,-5.89438666359722,-54.6378595791137,-0.06848585284700386,0.8486872164981343
12.282095670700073,28.12901233,-10.73549771,-4.51180933295792,-51.1067171475266,-0.06749305547675667,0.8170368300526129
12.306185007095337,28.1230422,-10.96169244,-3.12478752828467,-47.4928907781007,-0.06694354073771537,0.7846613119709485
12.330088138580322,28.11631162,-11.17629205,-1.74483191919491,-43.7772209395233,-0.06677951938823547,0.751660466005148
12.354059934616089,28.11522192,-11.37165453,-0.383404400630187,-39.9384047742755,-0.06693489241753763,0.7181014342566295
12.384323120117188,28.11666927,-11.54995669,0.94784860087086,-35.9536636366397,-0.0673297641867777,0.6839989986712895
12.41417932510376,28.11980971,-11.71054945,2.23685937708575,-31.7994913588897,-0.06786676979962666,0.6493039074817174
12.438187837600708,28.12405812,-11.85515809,3.47091446003169,-27.4524615764104,-0.06842818610379357,0.6139030759695816
12.467254638671875,28.14022086,-11.98233811,4.63645823200828,-22.8900697023551,-0.06887389196716671,0.5776240023719981
12.49779987335205,28.15032914,-12.08801433,5.71893969632249,-18.0915832311019,-0.06904245155124125,0.5402383511698153
12.527578592300415,28.16064253,-12.17296587,6.70271591819391,-13.0388730698932,-0.06875414665218552,0.5014686178857758
12.556804656982422,28.17526573,-12.23741183,7.57102332591275,-7.71719861564642,-0.06781238229365716,0.46099515497798527
12.58604121208191,28.19510926,-12.27794249,8.30602508975426,-2.11592033635045,-0.06600006342613951,0.41846663881735985
12.615134477615356,28.22055859,-12.29288819,8.88893931278964,3.77088434076324,-0.06308627794090181,0.3735149125611046
12.644914865493774,28.24899507,-12.27870273,9.30024895470084,9.94392305185665,-0.05884320480250807,0.3257873022402481
12.673911809921265,28.28349838,-12.23459813,9.51999047622759,16.39832583979,-0.05305206367629341,0.2749821913655372
12.702592611312866,28.32001177,-12.16079448,9.52811435571602,23.1234307437018,-0.045559374506686845,0.22084024940259717
12.726635456085205,28.38588912,-12.02756027,9.30490710266064,30.1027255844436,-0.036384363873373564,0.163159575251428
12.754161596298218,28.42896908,-11.87694221,8.83146136210914,37.3139486381548,-0.025756899057633294,0.10186507508787757
12.778066635131836,28.47227733,-11.68759769,8.09017831175628,44.7293455642704,-0.01404543940555572,0.03706280227526665
12.80704927444458,28.51505067,-11.45800408,7.06528488927097,52.3160747644306,-0.0016772669652413532,-0.030872176517610095
12.83692193031311,28.55584454,-11.18467702,5.74334748105682,60.0367484774561,0.01090330465863988,-0.10087409769579879
12.86637568473816,28.58786793,-10.87011945,4.11376354435451,67.8500925220701,0.023418299805634247,-0.17051566083737657
12.896052837371826,28.6116769,-10.5141669,2.16921319050883,75.7117038381238,0.03601588063451335,-0.23621673660315518
