Time,L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,L_Cmd,R_Cmd
0.956934928894043,29.64088479,-12.92760514,18.4144936165791,31.7207455193318,-0.13330463018141125,0.20381869553092896
0.9839131832122803,29.69626818,-12.81446072,17.0320836217856,38.7396434721492,-0.12551046259701562,0.15082316616695193
1.010711908340454,29.81948731,-12.57160289,15.2433835946882,45.9757862473533,-0.11339987811633057,0.09218630036088099
1.0375757217407227,29.8956544,-12.3352781,13.0542966355383,53.4019067903695,-0.09737086723984566,0.02792354283441345
1.064931869506836,29.90191916,-12.1269212,10.4755695298081,60.9865061367055,-0.07813775358540387,-0.04157784992349085
1.0923643112182617,30.01453681,-11.73507112,7.52267661818714,68.6942928441537,-0.056594937011077845,-0.11523674887092583
1.12080717086792,30.04693892,-11.3777525,4.21561950417497,76.4867080368997,-0.03357300386420805,-0.19033189832925795
1.1492061614990234,30.06528627,-10.97266662,0.578645291272354,84.3225201006297,-0.009427130627938618,-0.26224190262087327
1.175889492034912,30.07024925,-10.5192337,-3.36011179342815,92.1584712612021,0.016029531019707267,-0.3260387003085558
1.2028069496154785,30.02952289,-10.04774831,-7.5690584587055,99.9499572321031,0.043170249467234495,-0.377989666158058
1.2296676635742188,29.97784007,-9.52389864,-12.0136312973154,107.651720798243,0.07231854759226389,-0.4158351755688167
1.2529900074005127,29.89766943,-8.960406,-16.6568362840335,115.218540545686,0.10370575363117172,-0.4386827999685083
1.277500867843628,29.80650411,-8.35244135,-21.4598273272682,122.605896902488,0.13745669889950116,-0.44687610765868135
1.3008229732513428,29.6822436,-7.70975244,-26.382511619927,129.77059916839,0.17358817562782183,-0.4418151243548408
1.3243718147277832,29.53930859,-7.02494256,-31.3841691502637,136.671359238397,0.21201648362219055,-0.42570598252206104
1.3477623462677002,29.36628069,-6.31330927,-36.4240736829968,143.269300208508,0.2525542384725116,-0.40126448096009537
1.3711824417114258,29.16730567,-5.57122138,-41.4621027661561,149.528390876143,0.2949179948515219,-0.371403083516203
1.3947041034698486,28.96459682,-4.78070008,-46.4593248365958,155.415800201999,0.33875268608448866,-0.338939275333079
1.422156810760498,28.69142865,-4.00535757,-51.3785522682618,160.902168929827,0.3836536337232901,-0.3063635670558575
1.45048189163208,28.41222064,-3.1941246,-56.184850213719,165.96179860324,0.4291867109645175,-0.27568655977023565
1.4779703617095947,28.1267532,-2.32974332,-60.8459923165796,170.572761049055,0.4749075780801006,-0.24836835148079467
1.5047614574432373,27.80974468,-1.46200275,-65.3328557859044,174.716933895545,0.5203782994305299,-0.22531549452286584
1.5316240787506104,27.46105037,-0.59540019,-69.6197498652879,178.379969775336,0.5651813140286558,-0.2069285450511841
1.559154987335205,27.1243098,0.32802345,-73.6846733410812,181.551208496297,0.6089302163886265,-0.19318152021958745
1.5868113040924072,26.71914363,1.21332861,-77.509498360313,184.22354260268,0.6512770167016132,-0.18371562033540362
1.610260248184204,26.34587052,2.15672295,-81.0800794315708,186.393247347143,0.6919173767864376,-0.177936692607822
1.6370911598205566,25.90548909,3.06530756,-84.3862880566823,188.059786160555,0.7305935665751943,-0.17510623757958632
1.665334939956665,25.47125574,3.99972305,-87.4219749696287,189.225602225154,0.7670949892078153,-0.17441882718165883
1.692800521850586,25.03426179,4.9414312,-90.1848634292341,189.89590577499,0.8012578087022373,-0.17506574578149472
1.7196788787841797,24.5770261,5.8829712,-92.6763783992739,190.078465346039,0.8329630734982072,-0.17628218308319266
1.7466166019439697,24.10604396,6.82372372,-94.9014176999079,189.783409449713,0.8621332687986893,-0.17737789885385224
1.7742371559143066,23.62496995,7.76321924,-96.8680722974157,189.023043189927,0.888728851598449,-0.17775614105100726
1.8026173114776611,23.12045045,8.68869555,-98.5873037812098,187.811682291163,0.9127446118490625,-0.17692236528160363
1.831073522567749,22.64319347,9.63010034,-100.072587736848,186.165504954626,0.9342060801772014,-0.17448536130365416
1.858489751815796,22.14338891,10.55522205,-101.339532160223,184.102420041431,0.9531658940417733,-0.17015258432244257
1.8852438926696777,21.63195469,11.46688224,-102.405480253233,181.641948386059,0.9696995755901133,-0.1637202138153919
1.9123704433441162,21.10686963,12.36001395,-103.289106882217,178.805112645231,0.9839018273917319,-0.1550620065276844
1.9393398761749268,20.60529504,13.26029351,-104.010017692288,175.61433007801,0.9958836737468462,-0.14411909732563685
1.967097282409668,20.05940396,14.10020618,-104.588359362084,172.093302048947,1.0057695382477705,-0.1308892461029254
1.9943366050720215,19.57182228,14.99980302,-105.044448777185,168.266893886194,1.013694075196837,-0.11541593915139821
2.0219473838806152,19.02581392,15.81008716,-105.398428009849,164.160999040606,1.0197994444332141,-0.09777922751850668
2.0503365993499756,18.52553213,16.65937042,-105.669950909789,159.802382263014,1.0242330262894028,-0.07808818697249792
2.078519821166992,17.98435849,17.43739139,-105.87790587031,155.218497749386,1.02714520040283,-0.056474612680387004
2.106703042984009,17.47058011,18.22445669,-106.040177969507,150.43727982377,1.0286873726783676,-0.033087919457230976
2.1345977783203125,16.94317922,18.97349032,-106.173452247981,145.486905630565,1.0290101830597345,-0.008091008540120726
2.1624717712402344,16.41816445,19.70020133,-106.293058449243,140.395531389338,1.0282618404485455,0.018343234662882325
2.1898224353790283,15.87930488,20.38819369,-106.412856176001,135.191005887443,1.0265866856173098,0.0460349134210766
2.2180025577545166,15.34747938,21.05574072,-106.545158161459,129.90056691151,1.024124077087612,0.07479943044731847
2.2452569007873535,14.81801562,21.69996864,-106.700688286481,124.550528144531,1.0210075477599856,0.10444938344338102
2.27215313911438,14.28096129,22.30820964,-106.888570123908,119.165965566655,1.0173640080336044,0.13479667737420709
2.296234130859375,13.74452918,22.8892128,-107.116341173135,113.770413505502,1.0133131041142007,0.1656547482822214
2.319697380065918,13.20577674,23.44069519,-107.389987581845,108.385581144826,1.0089667721189934,0.1968405994872292
2.3432583808898926,12.6657005,23.96479782,-107.713994020336,103.031100458165,1.0044290605056958,0.2281773179216442
2.3665990829467773,12.12432792,24.46170282,-108.091403474353,97.7243161720579,0.9997960474144796,0.25949662836330306
2.390007972717285,11.57772135,24.92915971,-108.523882046099,92.4801274861902,0.9951553296427147,0.29064076039144293
2.4134368896484375,11.02874039,25.3668202,-109.011784363795,87.3108898937793,0.9905855920220017,0.3214641060582031
2.437243700027466,10.48082338,25.7823329,-109.554215886002,82.2263836143979,0.9861565804180554,0.35183504348459327
2.460650682449341,9.92798462,26.16938943,-110.149089207293,77.2338529271379,0.9819290131569507,0.3816379006878141
2.4840495586395264,9.36830899,26.52864712,-110.79317238159,72.3381181511494,0.977954404546093,0.4107747660324308
2.50738787651062,8.80834591,26.86645346,-111.482128248061,67.5417592717959,0.9742749430436334,0.4391665841072294
2.530940532684326,8.24613306,27.18154669,-112.210544720328,62.8453673607713,0.9709234038266594,0.46675343277161724
2.554306745529175,7.69526616,27.48342977,-112.971956928386,58.2478571089175,0.9679231097594917,0.4934939470303061
2.577700138092041,7.12350854,27.75344724,-113.758862954093,53.7468311228791,0.9652875774149845,0.5193650183572192
2.601050853729248,6.54801943,28.00384554,-114.562735623086,49.3389842478971,0.9630199210341864,0.5443615911162017
2.624612808227539,5.96007481,28.22735017,-115.374033392511,45.0205341881223,0.9611127128746951,0.5684944559057648
2.647996425628662,5.39359482,28.45300011,-116.182213801425,40.7876632034715,0.9595481583979357,0.5917863384641019
2.6715176105499268,4.80882292,28.64774327,-116.975753202778,36.6369547470223,0.9582980974392687,0.6142685332861801
2.6994683742523193,4.2230685,28.8271148,-117.742176568216,32.5658086500295,0.9573238063688202,0.6359786153588886
2.727020740509033,3.64671555,29.00650872,-118.468101019165,28.5728189069509,0.9565759572154886,0.6569569930311127
2.7539031505584717,3.04731073,29.14305795,-119.139296372779,24.6580992686247,0.9559949559084449,0.67724303895957
2.781015157699585,2.43463531,29.2527137,-119.740765423683,20.8235436842829,0.9555114505317335,0.6968721189761067
