time,LShank_ACCX,LShank_ACCY,LShank_ACCZ,LShank_GYROX,LShank_GYROY,LShank_GYROZ,RShank_ACCX,RShank_ACCY,RShank_ACCZ,RShank_GYROX,RShank_GYROY,RShank_GYROZ,LAThigh_ACCX,LAThigh_ACCY,LAThigh_ACCZ,LAThigh_GYROX,LAThigh_GYROY,LAThigh_GYROZ,RAThigh_ACCX,RAThigh_ACCY,RAThigh_ACCZ,RAThigh_GYROX,RAThigh_GYROY,RAThigh_GYROZ,LPThigh_ACCX,LPThigh_ACCY,LPThigh_ACCZ,LPThigh_GYROX,LPThigh_GYROY,LPThigh_GYROZ,RPThigh_ACCX,RPThigh_ACCY,RPThigh_ACCZ,RPThigh_GYROX,RPThigh_GYROY,RPThigh_GYROZ,LPelvis_ACCX,LPelvis_ACCY,LPelvis_ACCZ,LPelvis_GYROX,LPelvis_GYROY,LPelvis_GYROZ,RPelvis_ACCX,RPelvis_ACCY,RPelvis_ACCZ,RPelvis_GYROX,RPelvis_GYROY,RPelvis_GYROZ
35.05,0.377115666866302,-14.2231416702271,-3.34766411781311,250.685591748283,113.066234350528,-268.390917397817,-4.52585124969482,-8.90552711486816,-0.811703503131866,-23.9524574285957,27.4483975477129,-40.3114315568622,0.0243203490972519,-4.50817346572876,0.929007351398468,-131.892605778725,22.1393546851118,38.0062324666991,-0.760267972946167,-9.29300594329834,-2.6157534122467,-86.201652344764,70.054286014721,-34.5905436552349,1.65952336788177,-9.06038665771484,-12.0394649505615,-27.4632890676508,129.798073628228,-18.8599332702313,2.08132338523865,-8.59131908416748,0.410060882568359,92.3131416895514,50.6767763771118,30.5343675147312,4.29854869842529,-6.78617334365845,5.611403465271,-7.98025471491221,44.4758457051431,4.36078123314518,0.0484832115471363,-9.57031154632568,2.80524682998657,23.587071336304,5.11536303028844,-33.1013506803079
35.055,0.160354658961296,-14.5349769592285,-3.64187169075012,244.606887311512,121.586492358958,-258.192843910341,-4.72282218933105,-8.73336601257324,-0.722886025905609,-26.1916461555251,24.4978565715577,-43.8692190389139,0.356578230857849,-4.71082019805908,1.28480088710785,-139.335476577667,9.82403183795859,38.0978389638473,-0.978896915912628,-9.61151885986328,-2.35585641860962,-83.4880659988422,70.7040555708427,-37.2298038826087,-0.376279026269913,-8.17185306549072,-14.507926940918,-0.353088896980057,135.57582626979,-7.03409635683384,2.31653475761414,-8.51926898956299,-0.568596541881561,84.7595466939751,52.9059076504884,30.0068959107932,4.47022676467896,-6.74076747894287,5.76923656463623,-4.77522217094275,45.3548534852833,3.70448415061112,0.269960522651672,-9.50343322753906,2.86554336547852,28.0316069103728,5.2667896048481,-34.2634971223018
35.06,-0.287804126739502,-14.8658685684204,-4.20589637756348,236.447379404475,131.101451306784,-247.09938726419,-4.86217164993286,-8.62802124023438,-0.705118954181671,-28.6211956697175,22.3817649289447,-47.7259570707479,0.935429453849792,-5.06140041351318,1.73766767978668,-144.081228616775,-0.351508988847668,37.2922113210551,-1.18293297290802,-9.93076133728027,-1.90219950675964,-78.9496921633138,71.5825340113222,-39.180369305781,-2.80602693557739,-7.28150033950806,-16.125020980835,37.682139990582,138.912073151018,0.18888522627828,2.58230805397034,-8.52562427520752,-1.65677237510681,78.2735512468068,53.5126572601227,29.008209556016,4.58126258850098,-6.68770980834961,5.84618186950684,-1.4458827454,45.9863010589564,2.84261374198529,0.563190579414368,-9.4319314956665,2.9448356628418,32.5539076032368,5.94897694631792,-35.4350623951612
35.065,-0.699736714363098,-15.0193367004395,-4.74270534515381,224.081062364978,139.185649548033,-234.872966159273,-4.9344801902771,-8.58063697814941,-0.687831521034241,-30.923630240814,21.119269347665,-51.8651200096673,1.65902173519135,-5.79177474975586,2.2866222858429,-145.276634664932,-5.93757650681953,35.2910410263223,-1.33972299098969,-10.2574443817139,-1.33540630340576,-72.6934711100139,73.6659192930945,-39.7247968543335,-4.33912420272827,-6.4413914680481,-16.7340202331543,74.6455938163169,134.095628654,-0.876260656711686,2.78768038749695,-8.6514892578125,-2.67422151565552,74.3416982095756,53.0540783592481,27.6104403706769,4.62419652938843,-6.61304235458374,5.77407169342041,1.67186777166122,46.3905048238486,1.65554842202165,0.838494718074799,-9.34716510772705,3.03295874595642,36.3016972876199,7.71619789405222,-36.8004957574222
35.07,-0.729416608810425,-14.5874242782593,-4.7408652305603,209.151252386571,140.796331097727,-222.480516816012,-4.88763046264648,-8.57226467132568,-0.734939634799957,-32.981071049024,20.388493747987,-56.0425559136009,2.24613213539124,-6.79767751693726,2.9608166217804,-144.547115820061,-8.14808526942411,32.3430425880856,-1.54426407814026,-10.657657623291,-0.818539679050446,-66.0089767051867,76.3470144291346,-39.1452245674067,-5.13790607452393,-5.95453310012817,-16.1333465576172,92.5667397832448,129.085944444984,-3.49485070394461,2.90962362289429,-8.82565498352051,-3.54365944862366,71.4215806035308,52.9350076714472,25.5194308902435,4.57034015655518,-6.54908037185669,5.59527206420898,4.07479182108664,46.7781863611385,0.211357269019136,1.07355487346649,-9.24753379821777,3.15219259262085,39.2069763076928,10.5396853988142,-38.0452362619545
35.075,-0.578542709350586,-13.6782102584839,-4.31149387359619,192.746667962574,136.443834030272,-209.76919326116,-4.73844718933105,-8.62411785125732,-0.780634582042694,-35.2097720204829,19.8576053419167,-60.1414753779306,2.71196460723877,-7.9666166305542,3.72714519500732,-142.595484887379,-8.57738571064786,28.6574144553387,-1.78367567062378,-11.0481586456299,-0.385505557060242,-58.5179394122186,78.8248021543401,-37.6943626141017,-5.55500030517578,-5.85208988189697,-14.5945425033569,97.5634534630268,123.689685189323,-5.18545998107982,2.98884201049805,-9.02159404754639,-4.2570219039917,69.8320043383721,53.7750184865213,23.1718709668481,4.45303916931152,-6.50582265853882,5.39076375961304,5.69232831938646,47.2613505279307,-1.39312764491129,1.2859947681427,-9.12824726104736,3.26513504981995,41.3815685205468,14.1609168005188,-39.1112136404346
35.08,-0.370684266090393,-12.3538494110107,-3.52817368507385,175.399312527441,126.3357551153,-196.592009823778,-4.49916982650757,-8.75179481506348,-0.786309003829956,-37.8235556422525,19.4626633135391,-64.0863467557198,3.05935144424438,-9.23408126831055,4.55859756469727,-139.749754871585,-8.01106996712636,24.355249051877,-2.04888463020325,-11.3700046539307,-0.0650306642055511,-49.9350861351401,80.602522810376,-35.4511406604674,-5.74176692962646,-6.17277908325195,-12.2651252746582,93.0019526069688,117.365039300918,-4.53155687984984,3.04478216171265,-9.22580909729004,-4.79137754440308,69.7094912352296,55.9830376451734,20.782515408374,4.28584671020508,-6.48966455459595,5.20619487762451,6.4129316329562,47.8878393842663,-3.11412400677706,1.48557209968567,-8.98746109008789,3.34742832183838,42.8394143422781,18.4547510807405,-39.9592089466484
35.085,-0.594502806663513,-11.183669090271,-3.08731365203857,157.817326433939,115.32383726746,-182.073377233405,-4.33263635635376,-8.97434711456299,-0.683626234531403,-40.54524259253,21.0052581224919,-67.7055956950179,3.31610488891602,-10.3445014953613,5.19134902954102,-136.459406861579,-7.22468382099976,20.3664988313123,-2.26407694816589,-11.3627328872681,0.0317429602146149,-39.5255841419064,80.5516037501136,-32.3067742835928,-5.45440673828125,-6.93302297592163,-10.1587696075439,94.2789452647619,102.582583823665,-0.537105105514617,3.08352565765381,-9.42553615570068,-4.96664905548096,69.1524824782259,60.0747580901179,18.3249091846186,4.05938816070557,-6.5000319480896,5.11961078643799,5.68449195797434,48.3592283049293,-4.92315723817606,1.70312261581421,-8.85713195800781,3.32223987579346,43.4995862765057,22.8268149326209,-40.613578635176
35.09,-1.13153862953186,-10.1079454421997,-3.42563605308533,138.992109307712,109.11057810404,-166.788889191778,-4.23868465423584,-9.18276596069336,-0.60456371307373,-43.0058250712163,23.3083159483501,-71.1683171891068,3.65414524078369,-11.6615877151489,5.58432626724243,-132.346335245289,-5.79708250380013,16.559484576636,-2.4642345905304,-11.2472324371338,0.0209885220974684,-29.6399166768776,80.0726094138098,-28.7449330842687,-4.23678922653198,-7.68893337249756,-9.42547988891602,103.300716743189,84.0928997404143,3.73051400153803,3.17141580581665,-9.5876350402832,-4.8783483505249,66.9384220172529,65.1214209433002,15.9654288735741,3.72336506843567,-6.57991743087769,5.06823205947876,4.47610086643121,48.5452348465963,-6.47519521054322,1.91220474243164,-8.69713687896729,3.21409583091736,43.1885565371762,26.6183468559961,-41.0239124948483
35.095,-1.87370991706848,-9.00832557678223,-4.39789009094238,118.552495008882,105.392967610504,-150.803992571522,-4.17100095748901,-9.37907791137695,-0.524420380592346,-45.3415516918747,25.4683137544952,-74.558297168535,4.12131309509277,-13.5285654067993,5.84643507003784,-126.874137946437,-3.04400976706935,12.2137912313673,-2.71817684173584,-11.0981731414795,-0.105466850101948,-20.740373141195,79.6351084767138,-25.0373971197591,-2.4832444190979,-8.32199573516846,-9.84860420227051,113.303405839268,65.3608463944659,8.69078819521123,3.30561280250549,-9.71909236907959,-4.58731937408447,63.4292484066188,70.6766938330276,13.8291847578151,3.31978845596313,-6.75545787811279,5.07867050170898,2.95136038541224,48.4626032180175,-7.83398536006274,2.08312034606934,-8.52038478851318,3.06183576583862,41.6477546528806,29.9146405456738,-41.1784728455765
