time,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_r_moment,knee_angle_l_moment,ankle_angle_r_moment,subtalar_angle_r_moment,ankle_angle_l_moment,subtalar_angle_l_moment
35,NaN,NaN,NaN,-0.0575526783619563,-0.0976182850127063,NaN,NaN,-0.118361282640487,NaN,NaN,0.0343821372109281,-0.00713992339834519
35.005,NaN,NaN,NaN,-0.0850640621154474,-0.0844483821114036,NaN,NaN,-0.133642133948282,NaN,NaN,0.0321550981535671,-0.00665678334815035
35.01,NaN,NaN,NaN,-0.112477578172624,-0.0702743525001065,NaN,NaN,-0.14890285030395,NaN,NaN,0.029658356181284,-0.00605691039183516
35.015,NaN,NaN,NaN,-0.139449889546373,-0.0553445520591787,NaN,NaN,-0.164029106685379,NaN,NaN,0.0269014325581863,-0.00534505490691166
35.02,NaN,NaN,NaN,-0.165663960194433,-0.0399359419796861,NaN,NaN,-0.178915761500926,NaN,NaN,0.0238984732401492,-0.00452967433395048
35.025,NaN,NaN,NaN,-0.190839834614127,-0.0243487182474618,NaN,NaN,-0.193470147150945,NaN,NaN,0.020669483348528,-0.00362301507465542
35.03,NaN,NaN,NaN,-0.214744222602767,-0.0089004375130859,NaN,NaN,-0.207614790691939,NaN,NaN,0.0172414423829673,-0.00264110163230489
35.035,NaN,NaN,NaN,-0.237198489015079,0.00608021645586478,NaN,NaN,-0.221289414883466,NaN,NaN,0.0136492335636193,-0.00160362679255357
35.04,NaN,NaN,NaN,-0.258084697677171,0.0202598826182553,NaN,NaN,-0.234452096649363,NaN,NaN,0.00993632547774691,-0.000533737907061132
35.045,NaN,NaN,NaN,-0.277349423886621,0.0333070504695838,NaN,NaN,-0.247079493435806,NaN,NaN,0.00615515114916013,0.00054228408496471
35.05,NaN,NaN,NaN,-0.295005128647974,0.0448985351102272,NaN,NaN,-0.259166086776179,NaN,NaN,0.00236713862786732,0.00159545433253542
35.055,NaN,NaN,NaN,-0.311128976900675,0.0547257783257249,NaN,NaN,-0.270722435008893,NaN,NaN,-0.00135764196329429,0.00259462156049119
35.06,NaN,NaN,NaN,-0.325859078174544,0.0625008647576263,NaN,NaN,-0.281772471861052,NaN,NaN,-0.00494123752044172,0.00350710975912453
35.065,NaN,NaN,NaN,-0.339388228048868,0.0679621525491604,NaN,NaN,-0.292349932834838,NaN,NaN,-0.0082989859798549,0.00429945735212096
35.07,NaN,NaN,NaN,-0.351955329322106,0.0708794274368929,NaN,NaN,-0.302494035405215,NaN,NaN,-0.0113410992691782,0.00493824366095104
35.075,NaN,NaN,NaN,-0.363834769854449,0.071058497667385,NaN,NaN,-0.312244580410059,NaN,NaN,-0.0139746338161136,0.00539098876018909
35.08,NaN,NaN,NaN,-0.375324126544778,0.0683451541629602,NaN,NaN,-0.321636679161543,NaN,NaN,-0.0161058117342787,0.00562710894222917
35.085,NaN,NaN,NaN,-0.386730648602844,0.0626284261508519,NaN,NaN,-0.330695342174969,NaN,NaN,-0.0176426406454388,0.00561890612778982
35.09,NaN,NaN,NaN,-0.398357044667038,0.0538430673992686,NaN,NaN,-0.339430189379075,NaN,NaN,-0.0184977657896698,0.00534256584665153
35.095,NaN,NaN,NaN,-0.410487153627704,0.0419712129281476,NaN,NaN,-0.347830556570711,NaN,NaN,-0.0185914751379423,0.00477913507218528
35.1,NaN,NaN,NaN,-0.423372114353345,0.02704315145567,NaN,NaN,-0.355861277055503,NaN,NaN,-0.0178547671738506,0.00391544844182587
35.105,NaN,NaN,NaN,-0.437217661114049,0.00913716593115426,NaN,NaN,-0.363459409358196,NaN,NaN,-0.0162323823599828,0.00274496946037845
35.11,NaN,NaN,NaN,-0.452173156014493,-0.0116215956172139,NaN,NaN,-0.370532160352937,NaN,NaN,-0.0136856935309464,0.00126851238761957
35.115,NaN,NaN,NaN,-0.468322924609443,-0.0350632429783318,NaN,NaN,-0.376956217348775,NaN,NaN,-0.0101953479971842,-0.000505189136098292
35.12,NaN,NaN,NaN,-0.485680384593495,-0.0609762660336903,NaN,NaN,-0.38257865235232,NaN,NaN,-0.00576355537579472,-0.00255909889489489
35.125,NaN,NaN,NaN,-0.504185349974368,-0.0891116383525054,NaN,NaN,-0.387219497443491,NaN,NaN,-0.000415920374398217,-0.00486770916624518
35.13,NaN,NaN,NaN,-0.52370475614154,-0.1191878549672,NaN,NaN,-0.39067601335387,NaN,NaN,0.00579727088247852,-0.00739710992187005
35.135,NaN,NaN,NaN,-0.544036888465821,-0.150896823209571,NaN,NaN,-0.392728586360385,NaN,NaN,0.0128003888415783,-0.0101053134386052
35.14,NaN,NaN,NaN,-0.564919014582139,-0.183910487812152,NaN,NaN,-0.393148095060758,NaN,NaN,0.0204924830690532,-0.0129428434766999
35.145,NaN,NaN,NaN,-0.586038126981969,-0.217888032153173,NaN,NaN,-0.391704493264479,NaN,NaN,0.0287480282634679,-0.0158535887307493
35.15,NaN,NaN,NaN,-0.607044309458202,-0.252483459530165,NaN,NaN,-0.388176264184864,NaN,NaN,0.0374184081254054,-0.0187759097880976
35.155,NaN,NaN,NaN,-0.627566062758381,-0.287353325663398,NaN,NaN,-0.382360321729835,NaN,NaN,0.0463341246000878,-0.021643977778151
35.16,NaN,NaN,NaN,-0.647226778704127,-0.322164371077339,NaN,NaN,-0.374081875465709,NaN,NaN,0.0553076918588234,-0.0243893118249577
35.165,NaN,NaN,NaN,-0.66566145649728,-0.356600794499328,NaN,NaN,-0.363203745631003,NaN,NaN,0.0641371463269592,-0.0269424719909421
35.17,NaN,NaN,NaN,-0.682532726136803,-0.390370919335601,NaN,NaN,-0.349634620838638,NaN,NaN,0.0726100777116129,-0.0292348553397006
35.175,NaN,NaN,NaN,-0.697545290632102,-0.423213034687332,NaN,NaN,-0.333335797335757,NaN,NaN,0.0805080630802682,-0.0312005357379858
35.18,NaN,NaN,NaN,-0.710458018576507,-0.454900236453992,NaN,NaN,-0.314326022591008,NaN,NaN,0.0876113682924365,-0.0327780836390329
35.185,NaN,NaN,NaN,-0.721093097737233,-0.485244146623821,NaN,NaN,-0.292684179399939,NaN,NaN,0.093703769907059,-0.033912300756383
35.19,NaN,NaN,NaN,-0.729341876671838,-0.51409744352496,NaN,NaN,-0.268549677431472,NaN,NaN,0.0985773469724713,-0.034555806471265
35.195,NaN,NaN,NaN,-0.735167249923064,-0.541355187664151,NaN,NaN,-0.242120553502014,NaN,NaN,0.102037096054016,-0.0346704180175753
35.2,NaN,NaN,NaN,-0.738602659491003,-0.566954973603279,NaN,NaN,-0.213649407134969,NaN,NaN,0.103905233915933,-0.0342282747077763
35.205,NaN,NaN,NaN,-0.739747972426601,-0.590875976305935,NaN,NaN,-0.183437404192582,NaN,NaN,0.104025069225109,-0.033212667196903
35.21,NaN,NaN,NaN,-0.738762639928165,-0.613136989709011,NaN,NaN,-0.151826662396144,NaN,NaN,0.102264345787148,-0.0316185453057121
35.215,NaN,NaN,NaN,-0.735856643053353,-0.633793575856654,NaN,NaN,-0.119191386170324,NaN,NaN,0.0985179832631999,-0.0294526913710116
35.22,NaN,NaN,NaN,-0.731279786210285,-0.652934455305809,NaN,NaN,-0.0859281455966526,NaN,NaN,0.092710165238964,-0.0267335595622748
35.225,NaN,NaN,NaN,-0.725309918345034,-0.670677274734207,NaN,NaN,-0.0524456987490704,NaN,NaN,0.0847957474356856,-0.0234907942821164
35.23,NaN,NaN,NaN,-0.718240651437646,-0.68716388722067,NaN,NaN,-0.019154742780276,NaN,NaN,0.0747609797342839,-0.0197644520095271
35.235,NaN,NaN,NaN,-0.710369114554057,-0.702555276199569,NaN,NaN,0.0135420486710601,NaN,NaN,0.0626235539777519,-0.0156039603205419
35.24,NaN,NaN,NaN,-0.701984235664618,-0.717026247250896,NaN,NaN,0.0452593820138664,NaN,NaN,0.0484320050836689,-0.0110668551145633
35.245,NaN,NaN,NaN,-0.6933559870022,-0.730760004041398,NaN,NaN,0.0756378193312091,NaN,NaN,0.0322645059791725,-0.0062173422406027
35.25,NaN,NaN,NaN,-0.684725965293941,-0.743942716845517,NaN,NaN,0.104351148027111,NaN,NaN,0.0142271075433204,-0.00112473282753259
35.255,NaN,NaN,NaN,-0.676299606998982,-0.756758184701167,NaN,NaN,0.131112472426754,NaN,NaN,-0.0055485165989126,0.00413819718670724
35.26,NaN,NaN,NaN,-0.668240261638025,-0.769382685632649,NaN,NaN,0.15567891004712,NaN,NaN,-0.0269077537075766,0.00949687339225882
35.265,NaN,NaN,NaN,-0.660665264698309,-0.781980103562885,NaN,NaN,0.177854830324753,NaN,NaN,-0.0496760920217798,0.0148765673069325
35.27,NaN,NaN,NaN,-0.653644067481401,-0.794697415537069,NaN,NaN,0.197493627303456,NaN,NaN,-0.0736624417079936,0.0202039745471137
35.275,NaN,NaN,NaN,-0.647198397460701,-0.80766061866079,NaN,NaN,0.214498068388821,NaN,NaN,-0.0986626590141948,0.0254086871751758
35.28,NaN,NaN,NaN,-0.641304342606295,-0.820971172613656,NaN,NaN,0.228819307014286,NaN,NaN,-0.124463195596624,0.0304245262963175
35.285,NaN,NaN,NaN,-0.635896180238499,-0.834703030454938,NaN,NaN,0.240454686349292,NaN,NaN,-0.15084479630016,0.0351907073896029
35.29,NaN,NaN,NaN,-0.630871708529379,-0.848900327139051,NaN,NaN,0.249444492752944,NaN,NaN,-0.177586171694422,0.0396528177724536
35.295,NaN,NaN,NaN,-0.626098789392102,-0.863575790851585,NaN,NaN,0.255867840712183,NaN,NaN,-0.204467576337644,0.0437635927621877
35.3,NaN,NaN,NaN,-0.62142277693531,-0.878709935878644,NaN,NaN,0.25983788516784,NaN,NaN,-0.231274229912079,0.0474834842525557
35.305,NaN,NaN,NaN,-0.616674486735997,-0.894251086101502,NaN,NaN,0.261496562576315,NaN,NaN,-0.2577995258004,0.0507810223054757
35.31,NaN,NaN,NaN,-0.611678357832244,-0.910116264423643,NaN,NaN,0.261009059361758,NaN,NaN,-0.283847980009357,0.053632976711167
35.315,NaN,NaN,NaN,-0.606260470720927,-0.926192964971342,NaN,NaN,0.258558196513241,NaN,NaN,-0.30923788218203,0.0560243310525886
35.32,NaN,NaN,NaN,-0.600256109316212,-0.942341801829438,NaN,NaN,0.254338903149271,NaN,NaN,-0.333803619333066,0.0579480864135928
35.325,NaN,NaN,NaN,-0.593516590873814,-0.958400001078873,NaN,NaN,0.248552931230397,NaN,NaN,-0.357397651475522,0.0594049153367321
35.33,NaN,NaN,NaN,-0.585915133079758,-0.974185673253228,NaN,NaN,0.241403939627955,NaN,NaN,-0.379892126137991,0.0604026888774053
35.335,NaN,NaN,NaN,-0.577351579392814,-0.989502772702055,NaN,NaN,0.233093049812387,NaN,NaN,-0.40118012565748,0.0609559006077721
35.34,NaN,NaN,NaN,-0.567755859753809,-1.00414662063733,NaN,NaN,0.223814948788387,NaN,NaN,-0.421176546959471,0.061085011270743
35.345,NaN,NaN,NaN,-0.557090121348755,-1.01790984177622,NaN,NaN,0.213754588729459,NaN,NaN,-0.439818618302154,0.0608157366192626
35.35,NaN,NaN,NaN,-0.545349520732687,-1.03058854227039,NaN,NaN,0.203084508040386,NaN,NaN,-0.457066061266714,0.0601782990035891
35.355,NaN,NaN,NaN,-0.532561721967056,-1.04198854054145,NaN,NaN,0.191962776098702,NaN,NaN,-0.472900909291935,0.059206660728692
35.36,NaN,NaN,NaN,-0.518785193461648,-1.05193145384695,NaN,NaN,0.180531544280973,NaN,NaN,-0.487326996494061,0.057937754346362
35.365,NaN,NaN,NaN,-0.504106437281412,-1.06026044254574,NaN,NaN,0.168916169434744,NaN,NaN,-0.500369132611421,0.0564107221136475
35.37,NaN,NaN,NaN,-0.48863631755532,-1.06684542128563,NaN,NaN,0.157224862871401,NaN,NaN,-0.51207198188854,0.0546661740547797
35.375,NaN,NaN,NaN,-0.472505678551226,-1.07158756139155,NaN,NaN,0.145548808198687,NaN,NaN,-0.522498665759789,0.0527454715810809
35.38,NaN,NaN,NaN,-0.455860457665586,-1.0744229308504,NaN,NaN,0.133962684696877,NaN,NaN,-0.531729111461039,0.0506900415770323
35.385,NaN,NaN,NaN,-0.438856504161807,-1.07532514638966,NaN,NaN,0.122525529164019,NaN,NaN,-0.539858171292375,0.0485407243240467
35.39,NaN,NaN,NaN,-0.4216543114998,-1.07430694491066,NaN,NaN,0.111281867831953,NaN,NaN,-0.54699354022127,0.0463371576311251
35.395,NaN,NaN,NaN,-0.404413860372822,-1.07142061751446,NaN,NaN,0.100263050672432,NaN,NaN,-0.553253502836211,0.0441171990556712
35.4,NaN,NaN,NaN,-0.387289752190528,-1.06675728706453,NaN,NaN,0.0894887227645964,NaN,NaN,-0.558764544250662,0.041916388076931
35.405,NaN,NaN,NaN,-0.370426789972162,-1.06044504822901,NaN,NaN,0.0789683710143381,NaN,NaN,-0.563658863265011,0.0397674504531038
35.41,NaN,NaN,NaN,-0.35395613678503,-1.05264602589339,NaN,NaN,0.0687028890986315,NaN,NaN,-0.568071829708034,0.0376998476591922
35.415,NaN,NaN,NaN,-0.337992152340464,-1.0435524425225,NaN,NaN,0.0586861088256908,NaN,NaN,-0.572139431142875,0.0357393751636969
35.42,NaN,NaN,NaN,-0.322629977446464,-1.03338181640134,NaN,NaN,0.0489062520040039,NaN,NaN,-0.575995756755229,0.0339078142490355
35.425,NaN,NaN,NaN,-0.307943904900789,-1.02237143976381,NaN,NaN,0.0393472633172685,NaN,NaN,-0.579770567965896,0.0322226429992386
35.43,NaN,NaN,NaN,-0.293986545119292,-1.01077230782083,NaN,NaN,0.0299899915750317,NaN,NaN,-0.583587005877589,0.030696812853156
35.435,NaN,NaN,NaN,-0.280788766183718,-0.998842685963476,NaN,NaN,0.0208131940410046,NaN,NaN,-0.587559484881285,0.0293385976380151
35.44,NaN,NaN,NaN,-0.268360361745774,-0.98684151243005,NaN,NaN,0.0117943463162388,NaN,NaN,-0.591791819486477,0.0281515221504277
35.445,NaN,NaN,NaN,-0.256691376888771,-0.975021837163528,NaN,NaN,0.00291024841908391,NaN,NaN,-0.596375627661506,0.0271343770493383
35.45,NaN,NaN,NaN,-0.245754002079542,-0.963624494334233,NaN,NaN,-0.00586257385694791,NaN,NaN,-0.601389048721975,0.0262813260025688
35.455,NaN,NaN,NaN,-0.235504929140415,-0.952872196190881,NaN,NaN,-0.0145476647022507,NaN,NaN,-0.606895807219947,0.0255821096544518
35.46,NaN,NaN,NaN,-0.225888051096242,-0.942964219911362,NaN,NaN,-0.0231686152160835,NaN,NaN,-0.612944646573696,0.0250223490663691
35.465,NaN,NaN,NaN,-0.216837380126016,-0.934071837578801,NaN,NaN,-0.0317491976991141,NaN,NaN,-0.619569147608609,0.0245839488773425
35.47,NaN,NaN,NaN,-0.208280054922997,-0.926334613159669,NaN,NaN,-0.0403136265169262,NaN,NaN,-0.62678793806764,0.0242455976287019
35.475,NaN,NaN,NaN,-0.200139310675118,-0.91985766045185,NaN,NaN,-0.0488869089334521,NaN,NaN,-0.634605289826176,0.0239833596134244
35.48,NaN,NaN,NaN,-0.192337291584717,-0.914709923592708,NaN,NaN,-0.0574952450049195,NaN,NaN,-0.643012091333871,0.0237713493791876
35.485,NaN,NaN,NaN,-0.184797597110433,-0.910923508153688,NaN,NaN,-0.0661664330378091,NaN,NaN,-0.651987173991267,0.0235824767682146
35.49,NaN,NaN,NaN,-0.177447468463974,-0.90849405740934,NaN,NaN,-0.0749302363713527,NaN,NaN,-0.661498962975753,0.0233892472435042
35.495,NaN,NaN,NaN,-0.1702195406434,-0.907382136321532,NaN,NaN,-0.0838186683545148,NaN,NaN,-0.671507415602603,0.0231645993475706
35.5,NaN,NaN,NaN,-0.163053106571519,-0.907515556280166,NaN,NaN,-0.092866155246296,NaN,NaN,-0.681966203696345,0.0228827585763508
35.505,NaN,NaN,NaN,-0.155894862763753,-0.908792547680233,NaN,NaN,-0.102109541181719,NaN,NaN,-0.692825090627373,0.0225200848334
35.51,NaN,NaN,NaN,-0.148699129376773,-0.911085665775755,NaN,NaN,-0.111587905059082,NaN,NaN,-0.704032448550368,0.0220558890618563
35.515,NaN,NaN,NaN,-0.141427560537572,-0.914246298486388,NaN,NaN,-0.121342165940882,NaN,NaN,-0.7155378568522,0.021473193734557
35.52,NaN,NaN,NaN,-0.134048382683726,-0.918109633244864,NaN,NaN,-0.131414461062376,NaN,NaN,-0.727294718783325,0.0207594117083371
35.525,NaN,NaN,NaN,-0.126535218569096,-0.92249993360775,NaN,NaN,-0.141847288596745,NaN,NaN,-0.739262829674646,0.0199069185926902
35.53,NaN,NaN,NaN,-0.118865572073933,-0.927235974996295,NaN,NaN,-0.152682415785648,NaN,NaN,-0.751410827091974,0.0189134952961653
35.535,NaN,NaN,NaN,-0.111019063615456,-0.932136492139521,NaN,NaN,-0.163959561819721,NaN,NaN,-0.763718450925118,0.0177826198138538
35.54,NaN,NaN,NaN,-0.102975517502022,-0.937025497912752,NaN,NaN,-0.175714873894707,NaN,NaN,-0.776178540031257,0.0165235905870046
35.545,NaN,NaN,NaN,-0.0947130107885186,-0.941737343520448,NaN,NaN,-0.187979224127461,NaN,NaN,-0.788798692024432,0.0151514678453325
35.55,NaN,NaN,NaN,-0.0862059978652943,-0.946121402518197,NaN,NaN,-0.200776364404302,NaN,NaN,-0.801602514544894,0.0136868241456297
35.555,NaN,NaN,NaN,-0.0774236259241862,-0.950046275171565,NaN,NaN,-0.214120985583853,NaN,NaN,-0.814630400268132,0.0121553007324404
35.56,NaN,NaN,NaN,-0.0683283533444714,-0.953403424350654,NaN,NaN,-0.228016736509597,NaN,NaN,-0.827939764370018,0.0105869722337896
35.565,NaN,NaN,NaN,-0.058874975674945,-0.956110168924332,NaN,NaN,-0.242454266605263,NaN,NaN,-0.841604692368114,0.0090155284176635
35.57,NaN,NaN,NaN,-0.0490101520430356,-0.958111974968267,NaN,NaN,-0.257409362921873,NaN,NaN,-0.855714958246075,0.00747728810904182
35.575,NaN,NaN,NaN,-0.0386725083925622,-0.959383998728223,NaN,NaN,-0.272841257799934,NaN,NaN,-0.87037438736502,0.00601006672298143
35.58,NaN,NaN,NaN,-0.0277933730142827,-0.959931848047744,NaN,NaN,-0.2886911862086,NaN,NaN,-0.88569855549083,0.00465192500960201
35.585,NaN,NaN,NaN,-0.0162981747113076,-0.959791540901888,NaN,NaN,-0.304881271781727,NaN,NaN,-0.901811833761348,0.00343983231827198
35.59,NaN,NaN,NaN,-0.00410850525116944,-0.959028650942578,NaN,NaN,-0.321313817165149,NaN,NaN,-0.918843808906512,0.00240828274438151
35.595,NaN,NaN,NaN,0.0088551835782566,-0.957736640843348,NaN,NaN,-0.33787106727544,NaN,NaN,-0.936925127797394,0.00158790669037285
35.6,NaN,NaN,NaN,0.0226703107583417,-0.95603439511339,NaN,NaN,-0.354415503423071,NaN,NaN,-0.956182834745362,0.00100412342409853
35.605,NaN,NaN,NaN,0.0374084198720252,-0.954062975380133,NaN,NaN,-0.370790712184105,NaN,NaN,-0.976735288295346,0.000675881937578076
35.61,NaN,NaN,NaN,0.053131082291782,-0.951981633389204,NaN,NaN,-0.386822855856202,NaN,NaN,-0.998686761074497,0.000614537610812938
35.615,NaN,NaN,NaN,0.0698856038373255,-0.949963130584242,NaN,NaN,-0.402322751949985,NaN,NaN,-1.0221218412173,0.00082291072375818
35.62,NaN,NaN,NaN,0.0877007118573539,-0.948188428450912,NaN,NaN,-0.417088548244435,NaN,NaN,-1.04709976675609,0.00129456964822585
35.625,NaN,NaN,NaN,0.106582416065486,-0.946840831007217,NaN,NaN,-0.430908958374046,NaN,NaN,-1.07364883499553,0.00201337657671494
35.63,NaN,NaN,NaN,0.126510245111916,-0.946099679818749,NaN,NaN,-0.443567001655246,NaN,NaN,-1.10176103718455,0.00295332697660655
35.635,NaN,NaN,NaN,0.147434060867031,-0.946133722347205,NaN,NaN,-0.454844170822899,NaN,NaN,-1.13138707467217,0.00407870575182572
35.64,NaN,NaN,NaN,0.169271643188581,-0.947094295640821,NaN,NaN,-0.464524933389582,NaN,NaN,-1.16243191606608,0.00534457358615445
35.645,NaN,NaN,NaN,0.191907219421421,-0.949108488413492,NaN,NaN,-0.472401457207562,NaN,NaN,-1.1947510555247,0.00669758643509555
35.65,NaN,NaN,NaN,0.21519108535191,-0.95227246428607,NaN,NaN,-0.478278439113527,NaN,NaN,-1.22814762993608,0.00807713997566828
35.655,NaN,NaN,NaN,0.238940428538606,-0.956645146081091,NaN,NaN,-0.481977907718385,NaN,NaN,-1.26237054700904,0.00941681939197522
35.66,NaN,NaN,NaN,0.262941421985409,-0.962242474196812,NaN,NaN,-0.483343867748643,NaN,NaN,-1.29711376677378,0.0106461235550509
35.665,NaN,NaN,NaN,0.286952607481063,-0.969032459855274,NaN,NaN,-0.482246653958938,NaN,NaN,-1.33201686515417,0.0116924218322559
35.67,NaN,NaN,NaN,0.310709535379242,-0.976931255095701,NaN,NaN,-0.478586867452003,NaN,NaN,-1.36666698961486,0.0124830918081018
35.675,NaN,NaN,NaN,0.33393057318619,-0.985800454561268,NaN,NaN,-0.472298776031249,NaN,NaN,-1.40060229293843,0.0129477774741051
35.68,NaN,NaN,NaN,0.356323741331903,-0.995445828380803,NaN,NaN,-0.463353072585909,NaN,NaN,-1.43331690161839,0.0130207002913558
35.685,NaN,NaN,NaN,0.377594383360285,-1.00561766000952,NaN,NaN,-0.451758900950374,NaN,NaN,-1.46426744003585,0.01264295026493
35.69,NaN,NaN,NaN,0.397453431985992,-1.01601282733127,NaN,NaN,-0.437565076571807,NaN,NaN,-1.49288109068662,0.0117646810836726
35.695,NaN,NaN,NaN,0.415625994474663,-1.02627871962796,NaN,NaN,-0.42086044900125,NaN,NaN,-1.5185651247597,0.0103471327216346
35.7,NaN,NaN,NaN,0.431859952834633,-1.03601902769334,NaN,NaN,-0.401773374048421,NaN,NaN,-1.54071778726237,0.00836440686281389
35.705,NaN,NaN,NaN,0.445934258193368,-1.04480138051623,NaN,NaN,-0.380470284846832,NaN,NaN,-1.55874036799852,0.00580492521940267
35.71,NaN,NaN,NaN,0.457666595740392,-1.05216673137202,NaN,NaN,-0.357153372637581,NaN,NaN,-1.57205023581186,0.00267250829165058
35.715,NaN,NaN,NaN,0.466920107331915,-1.0576403213501,NaN,NaN,-0.332057409531675,NaN,NaN,-1.58009456076032,-0.00101297772360289
35.72,NaN,NaN,NaN,0.473608883109479,-1.06074397252354,NaN,NaN,-0.305445766729743,NaN,NaN,-1.58236439973864,-0.00521544554725864
35.725,NaN,NaN,NaN,0.47770197041312,-1.06100938995749,NaN,NaN,-0.27760570262184,NaN,NaN,-1.57840877813277,-0.00988290789857716
35.73,NaN,NaN,NaN,0.479225696401494,-1.05799208578657,NaN,NaN,-0.248843015793672,NaN,NaN,-1.56784836601269,-0.0149483036381207
35.735,NaN,NaN,NaN,0.478264158239165,-1.05128548402773,NaN,NaN,-0.219476178023374,NaN,NaN,-1.55038832465216,-0.0203308202013256
35.74,NaN,NaN,NaN,0.474957799356514,-1.04053472575189,NaN,NaN,-0.189830081414637,NaN,NaN,-1.52582989000386,-0.0259376858401672
35.745,NaN,NaN,NaN,0.469500059941855,-1.02544967421016,NaN,NaN,-0.160229551123673,NaN,NaN,-1.49408026590937,-0.0316663878500481
35.75,NaN,NaN,NaN,0.462132162320153,-1.00581662100985,NaN,NaN,-0.130992789651912,NaN,NaN,-1.45516042247482,-0.0374072566958038
35.755,NaN,NaN,NaN,0.453136165063093,-0.981508218726221,NaN,NaN,-0.102424929140618,NaN,NaN,-1.40921043474047,-0.0430463414261726
35.76,NaN,NaN,NaN,0.442826491352972,-0.952491212296347,NaN,NaN,-0.0748118732160209,NaN,NaN,-1.35649205335782,-0.048468489569173
35.765,NaN,NaN,NaN,0.431540204876103,-0.918831609669558,NaN,NaN,-0.0484146085430474,NaN,NaN,-1.29738827157664,-0.0535605353315154
35.77,NaN,NaN,NaN,0.41962636759603,-0.880697018731789,NaN,NaN,-0.0234641575533773,NaN,NaN,-1.23239973979467,-0.0582144937859918
35.775,NaN,NaN,NaN,0.407434864996792,-0.838355978677854,NaN,NaN,-0.000157327533859298,NaN,NaN,-1.1621379778344,-0.0623306561210957
35.78,NaN,NaN,NaN,0.395305122314803,-0.792174225173742,NaN,NaN,0.0213466122911497,NaN,NaN,-1.08731544281943,-0.065820482134539
35.785,NaN,NaN,NaN,0.383555156348466,-0.742607944666188,NaN,NaN,0.0409282239632771,NaN,NaN,-1.00873262313586,-0.0686091910397831
35.79,NaN,NaN,NaN,0.372471408432249,-0.690194188576054,NaN,NaN,0.058509097409287,NaN,NaN,-0.927262441936825,-0.0706379602459819
35.795,NaN,NaN,NaN,0.362299782689968,-0.635538727313336,NaN,NaN,0.0740519216026822,NaN,NaN,-0.843832361929953,-0.0718656538428355
35.8,NaN,NaN,NaN,0.353238268664678,-0.57930172178144,NaN,NaN,0.0875594405658023,NaN,NaN,-0.759404681437276,-0.0722700177053532
35.805,NaN,NaN,NaN,0.345431459550459,-0.522181671617416,NaN,NaN,0.0990723428993928,NaN,NaN,-0.674955594604042,-0.0718482959393648
35.81,NaN,NaN,NaN,0.338967189289716,-0.464898161170788,NaN,NaN,0.108666169382328,NaN,NaN,-0.591453651185383,-0.0706172432369111
35.815,NaN,NaN,NaN,0.333875408660676,-0.408173963842436,NaN,NaN,0.116447355110618,NaN,NaN,-0.509838289342783,-0.0686125289656862
35.82,NaN,NaN,NaN,0.330129308977653,-0.352717082146532,NaN,NaN,0.122548549678587,NaN,NaN,-0.430999125256921,-0.0658875508089837
35.825,NaN,NaN,NaN,0.327648590286726,-0.299203295555743,NaN,NaN,0.127123380505598,NaN,NaN,-0.355756664500257,-0.0625116977995744
35.83,NaN,NaN,NaN,0.326304667518564,-0.248259762986677,NaN,NaN,0.130340840368924,NaN,NaN,-0.284845052094103,-0.0585681238954619
35.835,NaN,NaN,NaN,0.325927520897465,-0.200450184620879,NaN,NaN,0.132379490484116,NaN,NaN,-0.218897402851012,-0.0541511129796802
35.84,NaN,NaN,NaN,0.326313832268215,-0.156261971681345,NaN,NaN,0.133421675034933,NaN,NaN,-0.158434154497318,-0.0493631333560973
35.845,NaN,NaN,NaN,0.32723601059645,-0.116095805196867,NaN,NaN,0.13364794165527,NaN,NaN,-0.103854768124254,-0.0443116933446261
35.85,NaN,NaN,NaN,0.328451698332422,-0.0802578869133617,NaN,NaN,0.133231854451746,NaN,NaN,-0.0554329697268006,-0.0391061182472198
35.855,NaN,NaN,NaN,0.329713363137715,-0.0489550975335977,NaN,NaN,0.132335370951839,NaN,NaN,-0.0133155896280903,-0.0338543716410536
35.86,NaN,NaN,NaN,0.330777611845319,-0.0222931796178397,NaN,NaN,0.131104931283628,NaN,NaN,0.0224750795477142,-0.0286600399542046
35.865,NaN,NaN,NaN,0.331413909548929,-0.000277956622995062,NaN,NaN,0.129668377132756,NaN,NaN,0.052035614043682,-0.0236195886543865
35.87,NaN,NaN,NaN,0.331412440657274,0.0171805099767226,NaN,NaN,0.128132780893631,NaN,NaN,0.07557280113656,-0.0188199820697996
35.875,NaN,NaN,NaN,0.330590905788431,0.0302610306273767,NaN,NaN,0.126583224185634,NaN,NaN,0.0933924089030146,-0.0143367384288931
35.88,NaN,NaN,NaN,0.32880010481911,0.0392219680497019,NaN,NaN,0.125082522204011,NaN,NaN,0.105885871912998,-0.0102324689286114
35.885,NaN,NaN,NaN,0.325928209569496,0.0443898752808033,NaN,NaN,0.123671848815778,NaN,NaN,0.113515428079888,-0.00655592617644473
35.89,NaN,NaN,NaN,0.321903677710811,0.0461465443176817,NaN,NaN,0.122372179172294,NaN,NaN,0.116798263817078,-0.00334156459634983
